,M1,M2,chi_eff,spin1,spin2
0,Msun,Msun,#,#,#
1,11.745642722638374,3.904598168732229,0.14805517633668497,0.20445990848254098,-0.02161909052044689
2,19.96868326708569,2.5398636280589644,0.45479446280139374,0.5774907373534853,-0.5098569529340747
3,12.967727995530096,3.615502128308694,0.232336367641063,0.22819677603158664,0.24718384832264137
4,12.818031993337298,3.5609151898901965,0.21340336702988089,0.29149503823088047,-0.06769895821209036
5,15.375791116105535,3.34207779689944,0.22611330111718378,0.4064707441280622,-0.6036514555688848
6,7.768565912623512,5.680437321324568,-0.02098786918088343,0.013240652746075226,-0.06779879475575681
7,11.377403596272009,4.244841596166863,0.1680926108370886,-0.008792569073300522,0.6421960694577793
8,8.446595767853037,5.034348865690301,-0.002280970625249891,0.04962820781558191,-0.089373831813156
9,10.833415779974764,4.473172634370283,0.09897958504686556,0.03693034172500514,0.2492544138280193
10,13.849565831542781,3.404163163217807,0.33694326693684545,0.3768446697582517,0.17460759774300808
11,8.972430496660202,5.266189672268423,-0.02094535278253629,-0.00522252189293783,-0.047733603139439446
12,7.793472382425784,5.503685969212258,0.002228176111427767,-0.04797321187753192,0.07331564967732915
13,9.39078619170366,5.0398966346955145,0.040416236724881205,0.06964466736964266,-0.014044789522054226
14,8.707027631409991,5.141101939394197,0.007840076744384349,0.05988197732124718,-0.08029866698323584
15,8.784481427545003,4.974482459484514,-0.016283908785756418,-0.053460487366511544,0.04936653158511036
16,9.315255861231279,4.458241620057207,0.11745720068215063,-0.10354454151995453,0.5792284436602438
17,7.59350236361095,5.839204558422344,-0.021560279644781702,-0.03748854509846488,-0.0008466156241732377
18,32.2784823939069,2.1727746971877693,0.6477659148257217,0.6683806115616127,0.3415164327664759
19,9.760136957565305,4.443951881378378,0.05678293483049603,0.1219130607041509,-0.08626068165285143
20,7.444233237472735,5.957021574100424,-0.05433092178384167,-0.23305703764392077,0.16901540582970587
21,14.990951669976818,3.2791495025403266,0.2653477516424166,0.3527151998612507,-0.1340610562704632
22,7.715604665697192,5.947344026177881,-0.016706825518933956,-0.04609818759062006,0.021423158106249764
23,8.439076667847397,5.488104435183506,0.08595124371845307,0.15786192656891504,-0.024626055416346625
24,18.817840703196264,2.803896713106734,0.3837703759920453,0.4892716791071326,-0.32428235174185394
25,10.757113681890822,3.831719635746749,0.14943101333608605,0.19672305301824936,0.016664032588451276
26,9.250889106928037,4.834702262839997,0.0541791750273507,0.0023326224115405433,0.15338418967982026
27,6.909205237307171,5.627487567188601,0.025229672134679332,-0.557199942112085,0.7403135693572058
28,9.590442478480483,4.837566529113958,0.06700818946399786,0.05000246551239981,0.10072192060984961
29,7.171695967333053,6.007361955667741,0.018076518735780513,0.1635456925833778,-0.15558717843329112
30,8.009980491102262,5.766501815557463,-0.02184087384733417,-0.291967008538131,0.35337882402437687
31,8.009059837326552,5.773062071202612,0.034105468860615724,-0.034818040405800166,0.12972413761992524
32,8.01562619575234,5.392975231090039,-0.06391490112451617,0.05588527486883234,-0.2419749492056071
33,8.33247743892562,4.860501213095559,0.006551414175194827,-0.03252745184818409,0.07354528069276295
34,8.56140318100262,5.240844807439391,-0.024011972095346598,0.03625256471945376,-0.1224596491674649
35,11.8301128049683,3.766750664987844,0.13366280646546133,0.29395129919422963,-0.3697501133078705
36,7.669088559747427,5.729966396876043,-0.0582175702431278,0.1488665484783232,-0.3353826242402873
37,7.247690442553513,6.131867360763858,-0.029067984813719746,0.0031139368038318733,-0.06710608838115886
38,12.363297761225057,3.8936642438833835,0.24672629192098336,0.06589162063422678,0.8209188125481902
39,11.821962508364987,3.953234035413361,0.18620497316672383,0.1493150272107523,0.29652264070686596
40,20.711075145150584,2.6122677810365764,0.4239004918510313,0.4792558693140325,-0.014978474021855261
41,10.207863889150435,4.333036143269566,0.08436208923097849,-0.043078429194794834,0.3845893255243387
42,6.674528977904471,6.478538093950598,-0.07615996750439251,-0.3572914310936387,0.21347637839889788
43,10.888323122777516,4.359081210497518,0.17248334307405563,-0.06218114091372919,0.758639600256341
44,20.66299510956969,2.4846520083284225,0.4605803574219698,0.5173207655269906,-0.01128724063969871
45,9.232955697833432,4.791327533869339,0.04997138000213484,0.06159948332478095,0.027563860985976296
46,11.763199817317405,4.141138919989781,0.17496851005300043,0.20842827453642634,0.07992366778533509
47,16.088825290676667,3.116456796697619,0.3100355845367897,0.527684220265248,-0.8135836739428761
48,6.850674000288835,6.045390244994237,-0.05476478134368541,-0.10533756181909401,0.002544609495404554
49,8.19607548883974,5.591853421930851,0.010548927083735204,0.04689122774851841,-0.042718606453261934
50,14.977703836154154,3.2932994299566247,0.30042049482944794,0.3487968238216298,0.08040821118028074
51,10.955444270350036,3.995025532401746,0.15675071109606467,0.13069622798559635,0.22819917504065199
52,11.8934594937563,3.9373460635987385,0.1986001029902941,0.09657695553026849,0.5067793059715744
53,10.68133917919381,4.77290942639899,0.09062919729881128,0.1012578597054719,0.06684321310251322
54,10.496161943215936,4.219716800387504,0.18437746696674817,-0.05067339012798814,0.7690451064470795
55,7.209187917663641,5.704011637110342,-0.02003994659657489,0.005158553728136422,-0.05188783465175804
56,7.128491059737279,6.124602440534749,-0.04654505510809398,-0.3953913324583255,0.3594809022431287
57,6.755044896446002,6.602207034203264,-0.0683119443815759,0.017722971290086532,-0.15633852625233957
58,10.993779314497722,4.148053789341064,0.10514775030396391,0.11862247386404534,0.0694350655928694
59,8.012775845989307,4.9635448944507825,-0.0006990920330697991,-0.18894952065680812,0.3031983279660557
60,12.912674589403764,3.735791499394947,0.18341990013086787,0.28491438109341993,-0.1673933627351487
61,11.711308502462098,3.96920558609818,0.1600350696270595,0.24045603944553115,-0.07725039397049635
62,8.466149045866846,5.420285174288913,-0.0473775206833524,-0.01453298088318985,-0.09867865343741666
63,7.18088464759454,6.2063585475689,-0.043226402425637564,-0.1692411378395501,0.10257524148017752
64,7.929691006694486,5.317205826519771,-0.035221414177303303,-0.03083742257756618,-0.04175937789284624
65,9.956386561468507,4.668372606082922,0.06078673713056489,0.09448614243707501,-0.01108505512655427
66,20.363267599642985,2.582864886550014,0.4225769071025736,0.47833686292208794,-0.01703373904844923
67,9.353868929773656,5.1661679109757985,0.022683850634373386,0.02703058147023804,0.014813655315072628
68,11.999482196676448,4.068908975255001,0.20316756383555165,0.02178305564825152,0.7380824980311532
69,8.647136999118784,4.838938728684133,0.03037048779821456,0.04154665107231436,0.010398791446121871
70,23.14873209472012,2.478539608645259,0.5187771079257141,0.5843771719007383,-0.09390557870859921
71,7.223278309079544,6.048604916984172,-0.02918941624899182,0.36282908719138146,-0.4973401372040868
72,12.612846393961748,3.7495392302563677,0.18428866576276615,0.21841769862931512,0.06948409307109117
73,13.58842956414075,3.63406659251779,0.22135155768441656,0.3492991446922175,-0.25706751629097646
